Loyalty#,Province or State,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive,Tenure,TotalFlights,TotalFlightsWithCompanions,TotalPointsAccumulated,TotalPointsRedeemed,RedeemRatio,Flights_January,Flights_February,Flights_March,Flights_April,Flights_May,Flights_June,Flights_July,Flights_August,Flights_September,Flights_October,Flights_November,Flights_December,Flights_2019,Flights_2020,Flights_2021
231319,Quebec,male,Bachelor,Suburban,52583.0,Single,Nova,2016-12-18,2017-08-18,8879.79,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959179,Alberta,male,Bachelor,Urban,33190.0,Divorced,Star,2016-12-18,2019-07-11,33473.35,Standard,False,2.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754850,Saskatchewan,female,Bachelor,Rural,91147.0,Married,Nova,2016-12-16,2017-08-16,8563.97,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384907,Alberta,male,Bachelor,Suburban,72302.0,Divorced,Star,2016-12-16,2019-11-17,2616.61,Standard,False,2.9,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381176,Saskatchewan,female,Bachelor,Urban,72302.0,Divorced,Star,2016-12-14,2017-08-14,2616.61,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387721,Manitoba,female,College,Suburban,57997.0,Single,Star,2016-12-14,2021-12-03,13104.15,Standard,False,5.0,174,31,36184.29,0.0,0.0,27,10,0,16,11,52,0,33,6,5,14,0,56,66,52
321557,British Columbia,male,Bachelor,Suburban,95550.0,Divorced,Star,2016-12-13,2017-09-25,4595.52,Standard,False,0.8,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566343,Quebec,male,College,Suburban,39025.0,Married,Star,2016-12-11,2018-04-04,4548.29,Standard,False,1.3,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543881,Alberta,male,Bachelor,Rural,93459.0,Married,Star,2016-12-11,2020-12-20,7996.01,Standard,False,4.0,144,4,27817.51,0.0,0.0,13,0,19,0,1,36,19,0,3,3,24,26,66,78,0
842064,Nova Scotia,male,College,Suburban,48629.0,Single,Star,2016-12-10,2017-08-10,4630.36,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968867,Ontario,female,Bachelor,Urban,36631.0,Divorced,Star,2016-12-10,2017-06-28,2491.32,Standard,False,0.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196798,British Columbia,male,Bachelor,Suburban,73345.0,Married,Star,2016-12-07,2021-08-07,4307.42,Standard,False,4.7,241,56,39325.79,10043.4,0.255389656507854,0,21,38,0,24,45,44,17,28,0,0,24,80,93,68
747816,Ontario,female,Bachelor,Urban,69247.0,Married,Nova,2016-12-04,2019-09-03,4872.77,Standard,False,2.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140130,Manitoba,female,Master,Suburban,20983.0,Single,Star,2016-12-04,2021-02-13,24278.1,Standard,False,4.2,141,24,34228.97,13298.1,0.3885042407060452,1,8,1,3,7,34,0,30,11,15,22,9,60,73,8
402136,Quebec,female,Bachelor,Rural,86901.0,Single,Star,2016-12-04,2017-08-04,25805.51,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862659,British Columbia,male,College,Urban,66204.2,Single,Nova,2016-12-03,2021-03-22,4741.81,Standard,False,4.3,170,37,27386.6,13087.2,0.4778687387262384,1,16,19,0,26,24,17,0,24,24,0,19,68,81,21
643362,Quebec,female,Bachelor,Urban,30503.0,Married,Nova,2016-12-03,2020-11-14,4897.98,Standard,False,4.0,113,9,24697.45,0.0,0.0,0,22,24,0,7,0,15,7,19,0,19,0,52,61,0
368830,British Columbia,female,College,Urban,74771.0,Single,Aurora,2016-12-02,2017-08-02,4974.24,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257393,Ontario,female,Bachelor,Suburban,25629.0,Single,Aurora,2016-12-02,2019-02-01,9624.52,Standard,False,2.2,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464639,Ontario,male,Bachelor,Urban,51085.0,Married,Star,2016-11-30,2021-03-14,2452.49,Standard,False,4.3,179,65,30811.6,7833.7,0.2542451544223604,17,15,33,5,0,28,0,7,15,22,17,20,74,88,17
394195,British Columbia,male,College,Rural,46702.2,Single,Star,2016-11-30,2020-01-28,12944.19,Standard,False,3.2,1,1,2867.19,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104739,Quebec,female,High School or Below,Urban,22520.0,Married,Nova,2016-11-27,2017-07-17,5498.94,Standard,False,0.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549200,British Columbia,male,Bachelor,Urban,75037.0,Married,Nova,2016-11-27,2021-03-09,13530.03,Standard,False,4.3,220,51,45291.21,9030.7,0.19939189083268036,18,15,17,0,30,38,28,9,28,3,19,15,90,105,25
906564,Quebec,female,College,Urban,47565.2,Single,Aurora,2016-11-26,2020-07-28,5357.76,Standard,False,3.7,36,1,11887.12,0.0,0.0,20,0,0,5,0,0,11,0,0,0,0,0,16,20,0
436498,Quebec,male,College,Rural,65231.6,Single,Star,2016-11-25,2019-03-20,4272.81,Standard,False,2.3,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162568,Ontario,female,College,Rural,41743.6,Single,Star,2016-11-25,2019-07-18,3622.87,Standard,False,2.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445247,British Columbia,female,Bachelor,Urban,39448.0,Married,Star,2016-11-25,2017-12-19,7993.0,Standard,False,1.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972671,British Columbia,male,High School or Below,Suburban,13476.0,Single,Star,2016-11-24,2020-03-12,6529.43,Standard,False,3.3,37,16,7773.620000000001,7773.620000000001,1.0,20,0,17,0,0,0,0,0,0,0,0,0,17,20,0
375467,British Columbia,female,Bachelor,Rural,45473.0,Married,Aurora,2016-11-23,2017-04-24,27382.82,Standard,False,0.4,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117939,Quebec,male,College,Urban,38145.8,Single,Star,2016-11-23,2020-05-02,20294.39,Standard,False,3.4,50,5,3480.7,0.0,0.0,19,13,5,13,0,0,0,0,0,0,0,0,23,27,0
256467,Ontario,male,College,Urban,42137.0,Single,Nova,2016-11-22,2017-07-22,3312.25,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657730,Quebec,male,Master,Rural,13528.0,Single,Nova,2016-11-22,2020-10-21,6005.85,Standard,False,3.9,123,9,22149.73,0.0,0.0,3,17,17,22,22,24,0,15,0,3,0,0,56,67,0
807942,Quebec,male,College,Urban,73266.2,Single,Aurora,2016-11-21,2017-06-13,16728.34,Standard,False,0.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700958,Newfoundland,female,Bachelor,Rural,66146.0,Single,Aurora,2016-11-19,2017-07-19,11243.9,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597209,New Brunswick,male,Master,Rural,11652.0,Married,Nova,2016-11-19,2021-07-28,3420.66,Standard,False,4.7,223,35,36743.71,4187.0,0.11395147632070904,16,19,40,13,45,0,43,1,26,3,0,17,75,89,59
795743,Ontario,male,College,Urban,57328.6,Married,Star,2016-11-19,2017-07-19,43019.01,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555112,Quebec,female,College,Rural,64983.2,Single,Star,2016-11-18,2020-08-26,4740.2,Standard,False,3.8,50,5,14432.3,0.0,0.0,0,1,24,0,5,0,3,17,0,0,0,0,22,28,0
844477,Ontario,male,Bachelor,Urban,69781.0,Married,Aurora,2016-11-18,2017-07-18,23990.15,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855510,British Columbia,female,High School or Below,Suburban,28804.0,Married,Nova,2016-11-16,2017-07-16,5995.41,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346532,Ontario,male,College,Suburban,41761.6,Single,Star,2016-11-16,2020-01-31,7205.02,Standard,False,3.2,1,1,1782.65,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
967693,Ontario,male,College,Suburban,52338.8,Divorced,Nova,2016-11-15,2020-08-08,7486.02,Standard,False,3.7,92,12,20033.59,20033.59,1.0,0,20,0,19,5,15,13,20,0,0,0,0,42,50,0
738473,Saskatchewan,female,Doctor,Urban,11432.0,Married,Aurora,2016-11-13,2021-05-09,13466.92,Standard,False,4.5,170,34,30725.12,5211.0,0.16960063947675388,0,24,31,26,29,0,0,0,19,22,0,19,62,70,38
940874,Prince Edward Island,male,College,Rural,53533.4,Single,Aurora,2016-11-12,2018-06-26,6829.41,Standard,False,1.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159486,Ontario,male,College,Urban,55636.2,Single,Nova,2016-11-12,2021-02-24,2876.78,Standard,False,4.3,115,49,18244.96,0.0,0.0,5,0,0,0,28,20,24,0,20,11,7,0,52,63,0
910373,Ontario,male,Bachelor,Urban,32808.0,Married,Star,2016-11-12,2019-06-07,2688.86,Standard,False,2.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306288,Ontario,female,Bachelor,Rural,21709.0,Married,Star,2016-11-05,2021-01-23,4892.44,Standard,False,4.2,151,33,29857.63,0.0,0.0,23,19,0,15,0,22,32,7,15,7,0,11,68,80,3
241165,British Columbia,male,Bachelor,Rural,88430.0,Married,Star,2016-11-04,2018-03-11,13297.64,Standard,False,1.3,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910092,Alberta,female,Bachelor,Rural,72421.0,Married,Star,2016-11-01,2017-04-15,2592.44,Standard,False,0.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939074,British Columbia,male,High School or Below,Suburban,20978.0,Married,Nova,2016-10-31,2018-05-06,3508.57,Standard,False,1.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235454,Quebec,male,Bachelor,Rural,53503.0,Single,Aurora,2016-10-27,2021-01-04,8873.53,Standard,False,4.2,94,19,11952.89,4064.1,0.3400098218924461,22,7,17,0,22,15,0,0,11,0,0,0,41,48,5
416940,Ontario,male,Bachelor,Urban,83210.0,Divorced,Aurora,2016-10-25,2020-09-05,8733.53,Standard,False,3.9,102,40,15927.06,0.0,0.0,20,13,19,0,22,15,13,0,0,0,0,0,47,55,0
703972,Ontario,female,College,Suburban,61257.2,Divorced,Aurora,2016-10-25,2017-05-14,17497.52,Standard,False,0.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485486,Ontario,female,Bachelor,Urban,72140.0,Divorced,Nova,2016-10-25,2016-11-17,3309.12,Standard,False,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819246,Ontario,female,Bachelor,Rural,25290.0,Single,Star,2016-10-25,2019-11-01,7705.28,Standard,False,3.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936044,Saskatchewan,female,Bachelor,Urban,35095.0,Divorced,Nova,2016-10-24,2017-03-12,16979.8,Standard,False,0.4,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121469,Ontario,male,Bachelor,Suburban,76875.0,Married,Aurora,2016-10-22,2017-05-25,5890.53,Standard,False,0.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472445,Ontario,male,Bachelor,Suburban,78618.0,Divorced,Star,2016-10-22,2020-09-04,2619.34,Standard,False,3.9,85,16,19827.3,17901.8,0.9028864242736026,5,1,17,11,20,9,0,19,3,0,0,0,38,47,0
285386,Ontario,female,College,Suburban,60185.4,Married,Star,2016-10-21,2017-06-21,5116.24,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139270,British Columbia,female,Bachelor,Suburban,73795.0,Married,Aurora,2016-10-20,2018-04-27,9185.03,Standard,False,1.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124536,Quebec,female,Bachelor,Suburban,29938.0,Divorced,Nova,2016-10-20,2017-01-10,3478.89,Standard,False,0.2,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934150,Ontario,male,Bachelor,Suburban,63110.0,Married,Nova,2016-10-18,2017-06-18,8590.33,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787018,Quebec,male,Bachelor,Urban,44695.0,Divorced,Aurora,2016-10-16,2017-06-16,10787.12,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697323,Ontario,female,Bachelor,Rural,35300.0,Married,Nova,2016-10-16,2017-03-23,26305.42,Standard,False,0.4,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528095,Ontario,male,Bachelor,Rural,95850.0,Married,Nova,2016-10-12,2017-06-12,8845.07,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885210,Ontario,male,College,Rural,31416.2,Married,Star,2016-10-12,2018-06-14,4038.86,Standard,False,1.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786230,British Columbia,female,Bachelor,Urban,30262.0,Married,Aurora,2016-10-11,2020-02-01,7635.88,Standard,False,3.3,11,7,806.4100000000001,0.0,0.0,0,11,0,0,0,0,0,0,0,0,0,0,5,6,0
474047,New Brunswick,male,Bachelor,Suburban,53988.0,Married,Star,2016-10-11,2019-10-12,2533.74,Standard,False,3.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565634,British Columbia,female,College,Urban,55158.0,Single,Nova,2016-10-10,2017-11-12,20957.61,Standard,False,1.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604839,Quebec,female,Bachelor,Rural,48608.0,Divorced,Star,2016-10-10,2017-06-10,2595.85,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111387,Quebec,female,Bachelor,Suburban,95733.0,Married,Star,2016-10-08,2018-04-18,5793.16,Standard,False,1.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656958,British Columbia,female,College,Rural,37795.4,Divorced,Star,2016-10-08,2016-12-06,29412.29,Standard,False,0.2,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970401,Ontario,female,Doctor,Rural,12876.0,Married,Nova,2016-10-05,2017-10-14,7572.24,Standard,False,1.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254161,Ontario,female,Bachelor,Rural,61638.0,Divorced,Star,2016-10-04,2017-09-06,3167.89,Standard,False,0.9,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883468,Ontario,male,Bachelor,Suburban,85448.0,Married,Nova,2016-10-01,2021-01-22,5759.91,Standard,False,4.3,124,40,27618.92,5485.3,0.19860660735466848,7,19,0,0,5,0,36,32,24,0,1,0,57,67,0
424027,Ontario,female,Bachelor,Urban,45587.0,Divorced,Star,2016-09-30,2017-10-28,2860.44,Standard,False,1.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248497,British Columbia,female,Bachelor,Urban,63624.0,Married,Aurora,2016-09-28,2017-03-27,41143.09,Standard,False,0.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884992,British Columbia,male,Doctor,Suburban,28227.0,Married,Star,2016-09-26,2019-10-04,7119.53,Standard,False,3.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274698,British Columbia,male,Bachelor,Rural,34549.0,Married,Star,2016-09-22,2021-03-25,4434.41,Standard,False,4.5,168,10,32301.35,0.0,0.0,17,10,36,0,26,26,30,3,3,17,0,0,69,82,17
521949,British Columbia,male,College,Urban,33775.8,Single,Nova,2016-09-21,2020-07-02,13579.3,Standard,False,3.8,66,24,24609.87,0.0,0.0,11,0,5,0,9,28,13,0,0,0,0,0,30,36,0
191057,Quebec,female,Bachelor,Urban,27782.0,Married,Nova,2016-09-20,2021-04-22,4027.7,Standard,False,4.6,145,35,19723.19,6541.7,0.3316755555262612,27,0,20,33,11,22,22,0,0,9,1,0,59,72,14
328602,Ontario,female,Bachelor,Rural,22220.0,Single,Nova,2016-09-19,2017-05-19,36229.41,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837408,Ontario,male,College,Rural,20131.0,Single,Star,2016-09-19,2019-03-03,2315.09,Standard,False,2.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853565,Ontario,female,Bachelor,Urban,57293.0,Married,Nova,2016-09-16,2020-11-08,8061.2,Standard,False,4.1,126,29,20196.89,0.0,0.0,20,11,26,22,20,0,0,0,0,22,5,0,57,69,0
954599,Ontario,female,Bachelor,Suburban,37995.0,Married,Star,2016-09-16,2018-11-05,5597.12,Standard,False,2.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745080,British Columbia,male,College,Suburban,45685.2,Single,Nova,2016-09-13,2016-11-29,5007.22,Standard,False,0.2,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939593,Alberta,female,College,Suburban,61418.6,Married,Aurora,2016-09-12,2016-09-27,6624.61,Standard,False,0.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661069,British Columbia,male,Bachelor,Urban,77265.0,Married,Star,2016-09-12,2020-12-30,5577.24,Standard,False,4.3,103,44,16149.17,0.0,0.0,0,19,17,13,28,0,11,0,15,0,0,0,48,55,0
937065,Quebec,male,Bachelor,Rural,78889.0,Married,Star,2016-09-11,2021-11-01,2736.94,Standard,False,5.1,174,53,41826.93,13768.2,0.3291707041372628,27,14,19,20,7,21,28,0,0,11,8,19,66,77,31
999731,British Columbia,female,Bachelor,Urban,69600.0,Married,Star,2016-09-11,2020-12-30,2951.29,Standard,False,4.3,104,27,19501.4,6053.4,0.31040848349349276,20,13,0,3,3,7,19,17,0,19,3,0,47,57,0
741470,Ontario,female,Bachelor,Suburban,24290.0,Married,Aurora,2016-09-10,2018-12-31,6459.64,Standard,False,2.3,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138873,Quebec,male,Bachelor,Suburban,52408.0,Married,Aurora,2016-09-10,2020-11-26,9890.21,Standard,False,4.2,92,3,22903.22,0.0,0.0,20,0,0,5,28,0,0,17,3,19,0,0,42,50,0
624528,Ontario,male,Doctor,Urban,17453.0,Married,Star,2016-09-10,2018-01-01,8693.63,Standard,False,1.3,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912984,British Columbia,female,Master,Rural,20228.0,Divorced,Aurora,2016-09-09,2017-07-19,10408.97,Standard,False,0.9,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517129,British Columbia,female,College,Urban,32032.2,Single,Nova,2016-09-09,2017-07-24,6980.33,Standard,False,0.9,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527434,Ontario,male,College,Rural,19191.8,Single,Star,2016-09-09,2021-10-14,2321.88,Standard,False,5.1,82,44,27847.67,10359.5,0.3720059882927369,3,21,3,5,6,0,20,18,0,5,0,1,24,32,26
453135,British Columbia,male,Bachelor,Urban,33818.0,Single,Nova,2016-09-07,2021-12-24,5453.71,Standard,False,5.3,230,75,41365.77,20304.3,0.490847867693506,10,3,10,7,37,34,33,27,30,11,11,17,67,79,84
225529,Quebec,female,High School or Below,Rural,12266.0,Married,Nova,2016-09-07,2017-09-08,8161.17,Standard,False,1.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602649,Manitoba,female,Doctor,Suburban,20178.0,Divorced,Nova,2016-09-06,2020-07-11,4877.95,Standard,False,3.8,82,23,18604.97,18604.97,1.0,15,1,0,19,0,36,11,0,0,0,0,0,38,44,0
413305,Quebec,male,Bachelor,Urban,58842.0,Married,Star,2016-09-04,2018-09-17,4362.93,Standard,False,2.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727072,Quebec,female,Bachelor,Urban,60642.0,Married,Nova,2016-09-03,2016-10-20,10660.9,Standard,False,0.1,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593007,Quebec,female,College,Rural,44307.2,Single,Star,2016-08-30,2021-09-17,4518.02,Standard,False,5.1,169,61,34559.18,13662.0,0.3953218797436745,23,24,5,17,0,5,36,13,23,5,15,3,64,76,29
164211,British Columbia,male,Bachelor,Suburban,40513.0,Married,Nova,2016-08-28,2019-02-04,3801.28,Standard,False,2.4,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650801,Ontario,female,Bachelor,Urban,49851.0,Divorced,Nova,2016-08-28,2017-04-28,8334.32,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191189,Newfoundland,female,College,Rural,23360.6,Divorced,Star,2016-08-28,2017-05-07,2352.37,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481699,Alberta,female,High School or Below,Urban,23082.0,Married,Star,2016-08-28,2017-12-13,5075.66,Standard,False,1.3,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106589,British Columbia,male,High School or Below,Urban,25370.0,Married,Star,2016-08-28,2016-09-13,11638.9,Standard,False,0.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348299,British Columbia,male,College,Rural,39417.2,Single,Star,2016-08-24,2016-11-06,4827.78,Standard,False,0.2,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637100,Alberta,female,Doctor,Urban,17870.0,Married,Star,2016-08-24,2018-11-14,2392.11,Standard,False,2.2,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997912,Quebec,male,Master,Suburban,22828.0,Married,Star,2016-08-23,2016-11-29,16473.17,Standard,False,0.3,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223081,Quebec,male,Bachelor,Rural,30604.0,Divorced,Aurora,2016-08-22,2019-03-20,9915.9,Standard,False,2.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709212,Quebec,female,College,Rural,21645.0,Single,Star,2016-08-20,2019-11-28,2142.89,Standard,False,3.3,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322102,British Columbia,male,College,Suburban,36231.4,Married,Star,2016-08-19,2017-04-19,3992.58,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677925,Quebec,female,Bachelor,Rural,53074.0,Married,Star,2016-08-19,2017-04-19,2471.08,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667678,Ontario,female,Bachelor,Suburban,30720.0,Married,Star,2016-08-19,2019-07-18,10018.66,Standard,False,2.9,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912220,British Columbia,male,High School or Below,Suburban,20079.0,Single,Star,2016-08-18,2017-04-18,4097.37,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405739,New Brunswick,male,College,Rural,56541.4,Married,Aurora,2016-08-18,2020-12-06,5447.81,Standard,False,4.3,153,43,32137.48,32137.48,1.0,20,9,5,0,3,32,24,17,7,15,1,20,69,84,0
118688,Nova Scotia,female,Bachelor,Suburban,31572.0,Married,Star,2016-08-17,2019-07-10,5348.3,Standard,False,2.9,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931247,British Columbia,male,Bachelor,Suburban,91368.0,Divorced,Nova,2016-08-16,2020-10-16,2864.54,Standard,False,4.2,164,43,37538.28,0.0,0.0,1,3,22,13,30,19,39,17,17,3,0,0,75,89,0
988234,Ontario,female,Bachelor,Urban,30761.0,Divorced,Star,2016-08-16,2016-11-09,10796.45,Standard,False,0.2,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930041,Nova Scotia,female,Doctor,Suburban,10375.0,Married,Star,2016-08-15,2019-12-10,7590.05,Standard,False,3.3,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616611,British Columbia,male,Bachelor,Suburban,70950.0,Married,Nova,2016-08-14,2018-02-28,6898.46,Standard,False,1.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519766,Quebec,female,Bachelor,Rural,47669.0,Married,Aurora,2016-08-12,2021-03-13,6278.76,Standard,False,4.6,121,25,23161.41,7848.9,0.3388783325367497,22,0,6,1,0,0,39,24,5,20,1,3,49,61,11
902200,Ontario,male,Bachelor,Urban,68211.0,Married,Star,2016-08-12,2019-04-02,28119.29,Standard,False,2.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966949,Alberta,male,Bachelor,Urban,86132.0,Married,Nova,2016-08-11,2017-04-11,5505.06,Standard,False,0.7,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105700,British Columbia,female,College,Urban,52786.0,Single,Nova,2016-08-11,2018-08-22,7944.97,Standard,False,2.0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608601,Quebec,female,Bachelor,Rural,72859.0,Divorced,Star,2016-08-11,2021-11-04,4901.89,Standard,False,5.2,133,28,30182.79,20939.1,0.6937430237562531,8,0,13,6,20,36,9,0,19,2,5,15,46,56,31
606600,Ontario,male,Bachelor,Rural,96018.0,Married,Aurora,2016-08-10,2021-11-13,9774.61,Standard,False,5.3,126,45,37475.79,22017.1,0.5875019579307067,10,6,13,5,4,19,37,12,0,0,0,20,40,49,37
744304,British Columbia,female,Bachelor,Suburban,82377.0,Married,Aurora,2016-08-09,2020-05-29,6627.15,Standard,False,3.8,33,8,5017.08,0.0,0.0,5,19,0,9,0,0,0,0,0,0,0,0,15,18,0
582429,Ontario,male,Bachelor,Rural,34615.0,Married,Nova,2016-08-09,2021-02-25,6886.32,Standard,False,4.6,98,31,17668.57,0.0,0.0,13,4,0,3,0,0,32,0,26,0,3,17,40,48,10
